"ID","GENUS","SPECIES","SEROTYPE","ISOLATE_ID","RECEIVED_DATE","STATE","Month","Year","MEAT_TYPE","CUTS","ACQUISITION_DATE","RAISING_CLAIM","COUNTRY_OF_ORIGIN","AGENCY","SOURCE","HOST_SPECIES","SOURCE_SPECIES_INFO","AMC_Sign","AMC","AMI_Sign","AMI","AMP_Sign","AMP","APR_Sign","APR","ATM_Sign","ATM","AXO_Sign","AXO","AZI_Sign","AZI","CAZ_Sign","CAZ","CEP_Sign","CEP","CHL_Sign","CHL","CIP_Sign","CIP","CLI_Sign","CLI","COT_Sign","COT","CTX_Sign","CTX","DAP_Sign","DAP","DOX_Sign","DOX","ERY_Sign","ERY","FEP_Sign","FEP","FFN_Sign","FFN","FIS_Sign","FIS","FOX_Sign","FOX","GEN_Sign","GEN","IMI_Sign","IMI","KAN_Sign","KAN","LIN_Sign","LIN","LZD_Sign","LZD","MER_Sign","MER","NAL_Sign","NAL","NIT_Sign","NIT","PEN_Sign","PEN","PTZ_Sign","PTZ","QDA_Sign","QDA","SMX_Sign","SMX","STR_Sign","Str","TEL_Sign","TEL","TET_Sign","TET","TGC_Sign","TGC","TIO_Sign","TIO","TYL_Sign","TYL","VAN_Sign","VAN","GENOTYPE","SRA_ACCESSION_NUMBER","BIOSAMPLE_ID","Aminoglycoside_Resist_Genes","Beta_lactam_Resist_Genes","Glycopeptide_Resist_Genes","Macrolide_Resist_Genes","QAC_Resist_Genes","Quinolone_Resist_Genes","Sulfonamide_Resist_Genes","Tetracycline_Resist_Genes","Trimethoprim_Resist_Genes","Phenicol_Resist_Genes","Other_Classes_Resist_Genes","CORRECTED_GENOTYPE"
210380091,"EC","coli","",210382065,"",NA,4,2018,NA,NA,"4/27/2018",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Steer","=",4,NA,NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",2,"",NA,NA,NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",8,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",8,"",NA,"=",32,"",NA,"",NA,"",NA,"",NA,"tet(A)","SRR7257341","","","","","",NA,"","","tet(A)","","",""," NA tet(A)"
210380096,"EC","coli","",210382066,"",NA,4,2018,NA,NA,"4/27/2018",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Steer","=",4,NA,NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",4,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"tet(A)","SRR7257284","","","","","",NA,"","","tet(A)","","",""," NA tet(A)"
210380099,"EC","coli","",210382067,"",NA,4,2018,NA,NA,"4/27/2018",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Heifer","=",4,NA,NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",8,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"","SRR7257294","","","","","",NA,"","","","","",""," NA"
210380101,"EC","coli","",210382069,"",NA,4,2018,NA,NA,"4/30/2018",NA,NA,"USDA-FSIS","Cecal (Dairy)","Cattle","Animal-Cattle-Dairy Cow","=",2,NA,NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",4,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"","SRR7257353","","","","","",NA,"","","","","",""," NA"
210380103,"EC","coli","",210382071,"",NA,4,2018,NA,NA,"4/30/2018",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Heifer","<=",1,NA,NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",8,"<=",0.25,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",64,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"aph(3`)-Ia strA strB tet(B)","SRR7257329","","aph(3')-Ia strA strB","","","",NA,"","","tet(B)","","","aph(3`)-Ia","aph(3')-Ia strA strB  NA tet(B) aph(3`)-Ia"
210380105,"EC","coli","",210382072,"",NA,4,2018,NA,NA,"4/27/2018",NA,NA,"USDA-FSIS","Cecal (Dairy)","Cattle","Animal-Cattle-Dairy Cow","=",4,NA,NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"qnrB19","SRR7257342","","","","","",NA,"QnrB19","","","","",""," NA QnrB19 qnrB19"
210380109,"EC","coli","",210382075,"",NA,4,2018,NA,NA,"4/26/2018",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Heifer","=",4,NA,NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",4,"<=",0.015,"",NA,"=",0.25,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,">",256,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,">",64,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"strA strB sul2 tet(B)","SRR7257315","","strA strB","","","",NA,"","sul2","tet(B)","","","","strA strB  NA sul2 tet(B)"
210380110,"EC","coli","",210382076,"",NA,4,2018,NA,NA,"4/30/2018",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Heifer","=",2,NA,NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"","SRR7257343","","","","","",NA,"","","","","",""," NA"
210380121,"EC","coli","",210382082,"",NA,4,2018,NA,NA,"4/26/2018",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Beef Cow","=",8,NA,NA,">",32,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",4,"=",0.125,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",8,"=",2,"",NA,"",NA,"",NA,"",NA,"<=",0.06,">",32,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",8,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"blaTEM-1A","SRR7257301","","","blaTEM-1A","","",NA,"","","","","",""," blaTEM-1A NA"
210380122,"EC","coli","",210382083,"",NA,4,2018,NA,NA,"4/30/2018",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Beef Cow","=",4,NA,NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",8,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",64,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"strA strB tet(A)","SRR7358426","","strA strB","","","",NA,"","","tet(A)","","","","strA strB  NA tet(A)"
210380124,"EC","coli","",210382085,"",NA,4,2018,NA,NA,"4/30/2018",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Heifer","=",2,NA,NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",8,"",NA,NA,NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",8,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",16,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"tet(B)","SRR7257302","","","","","",NA,"","","tet(B)","","",""," NA tet(B)"
210380125,"EC","coli","",210382086,"",NA,4,2018,NA,NA,"4/30/2018",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Heifer","<=",1,NA,NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",4,"<=",0.015,"",NA,"=",0.25,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,">",256,"=",8,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",4,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",64,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"aph(3`)-Ia strA strB sul2 tet(B)","SRR7257359","","aph(3')-Ia strA strB","","","",NA,"","sul2","tet(B)","","","aph(3`)-Ia","aph(3')-Ia strA strB  NA sul2 tet(B) aph(3`)-Ia"
210380392,"EC","coli","",210382106,"",NA,5,2018,NA,NA,"5/1/2018",NA,NA,"USDA-FSIS","Cecal (Dairy)","Cattle","Animal-Cattle-Dairy Cow","=",8,NA,NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,">",32,"<=",0.015,"",NA,"=",0.25,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,">",256,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,">",64,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"floR strA strB sul2 tet(A)","SRR7406085","","strA strB","","","",NA,"","sul2","tet(A)","","floR","","strA strB  NA sul2 tet(A) floR"
210380398,"EC","coli","",210382112,"",NA,5,2018,NA,NA,"5/1/2018",NA,NA,"USDA-FSIS","Cecal (Dairy)","Cattle","Animal-Cattle-Dairy Cow","=",8,NA,NA,">",32,NA,NA,"",NA,"<=",0.25,"=",2,"",NA,NA,NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",4,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",16,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"blaTEM-1B GyrA(D87T) tet(A)","SRR7406083","","","blaTEM-1B","","",NA,"","","tet(A)","","","GyrA(D87T)"," blaTEM-1B NA tet(A) GyrA(D87T)"
210381596,"EC","coli","",210383700,"",NA,5,2018,NA,NA,"5/7/2018",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Heifer","=",8,NA,NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",2,"",NA,NA,NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"","SRR7406090","","","","","",NA,"","","","","",""," NA"
210381606,"EC","coli","",210383703,"",NA,5,2018,NA,NA,"5/7/2018",NA,NA,"USDA-FSIS","Cecal (Dairy)","Cattle","Animal-Cattle-Dairy Cow","=",2,NA,NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",8,"",NA,NA,NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",1,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",8,"",NA,"=",8,"",NA,"",NA,"",NA,"",NA,"tet(C)","SRR7284562","","","","","",NA,"","","tet(C)","","",""," NA tet(C)"
210381612,"EC","coli","",210383709,"",NA,5,2018,NA,NA,"5/3/2018",NA,NA,"USDA-FSIS","Cecal (Dairy)","Cattle","Animal-Cattle-Dairy Cow","=",4,NA,NA,">",32,NA,NA,"",NA,"<=",0.25,"=",2,"",NA,NA,NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",1,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",32,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"aph(3`)-Ia blaTEM-1B strA strB tet(B)","SRR7284564","","aph(3')-Ia strA strB","blaTEM-1B","","",NA,"","","tet(B)","","","aph(3`)-Ia","aph(3')-Ia strA strB blaTEM-1B  NA tet(B) aph(3`)-Ia"
210381613,"EC","coli","",210383710,"",NA,5,2018,NA,NA,"5/7/2018",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Steer","=",4,NA,NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"=",32,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"","SRR7284570","","","","","",NA,"","","","","",""," NA"
210381620,"EC","coli","",210383715,"",NA,5,2018,NA,NA,"5/7/2018",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Heifer","=",2,NA,NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",2,"",NA,NA,NA,">",32,"<=",0.015,"",NA,"=",0.25,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,">",256,"=",8,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,">",64,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"floR strA strB sul2 tet(A)","SRR7439121","","strA strB","","","",NA,"","sul2","tet(A)","","floR","","strA strB  NA sul2 tet(A) floR"
210381626,"EC","coli","",210383721,"",NA,5,2018,NA,NA,"5/4/2018",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Heifer","=",4,NA,NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",4,"=",0.5,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",16,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",8,"",NA,"=",8,"",NA,"",NA,"",NA,"",NA,"qnrB19 tet(C)","SRR7360584","","","","","",NA,"QnrB19","","tet(C)","","",""," NA QnrB19 tet(C) qnrB19"
210381643,"EC","coli","",210383737,"",NA,5,2018,NA,NA,"5/4/2018",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Beef Cow","=",4,NA,NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",4,"<=",0.015,"",NA,"=",0.25,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,">",256,"=",8,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",64,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"strA strB sul2 tet(B)","SRR7360585","","strA strB","","","",NA,"","sul2","tet(B)","","","","strA strB  NA sul2 tet(B)"
210381821,"EC","coli","",210383747,"",NA,5,2018,NA,NA,"5/8/2018",NA,NA,"USDA-FSIS","Cecal (Dairy)","Cattle","Animal-Cattle-Dairy Cow","=",32,NA,NA,">",32,NA,NA,"",NA,"=",16,"=",4,"",NA,NA,NA,"=",16,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,">",32,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",32,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"","SRR7360580","","","","","",NA,"","","","","",""," NA"
210381985,"EC","coli","",210383748,"",NA,5,2018,NA,NA,"5/8/2018",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Steer","=",8,NA,NA,">",32,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",4,"",NA,"",NA,"",NA,"",NA,NA,NA,">",64,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"strA strB tet(A)","SRR7360587","","strA strB","","","",NA,"","","tet(A)","","","","strA strB  NA tet(A)"
210381986,"EC","coli","",210383749,"",NA,5,2018,NA,NA,"5/7/2018",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Beef Cow","=",4,NA,NA,">",32,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",4,"<=",0.015,"",NA,"=",0.25,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,">",256,"=",2,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,">",64,"",NA,"=",32,"",NA,"",NA,"",NA,"",NA,"aadA1 blaTEM-1B strA strB sul2 tet(A)","SRR7360572","","aadA1 strA strB","blaTEM-1B","","",NA,"","sul2","tet(A)","","","","aadA1 strA strB blaTEM-1B  NA sul2 tet(A)"
210381991,"EC","coli","",210383753,"",NA,5,2018,NA,NA,"5/8/2018",NA,NA,"USDA-FSIS","Cecal (Dairy)","Cattle","Animal-Cattle-Dairy Cow","=",4,NA,NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",8,"",NA,NA,NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",4,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"","SRR7360583","","","","","",NA,"","","","","",""," NA"
210383275,"EC","coli","",210385946,"",NA,5,2018,NA,NA,"5/11/2018",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Steer","=",4,NA,NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",4,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"","SRR7360582","","","","","",NA,"","","","","",""," NA"
210383276,"EC","coli","",210385947,"",NA,5,2018,NA,NA,"5/11/2018",NA,NA,"USDA-FSIS","Cecal (Dairy)","Cattle","Animal-Cattle-Dairy Cow","=",8,NA,NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",8,"",NA,NA,NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"","SRR7360397","","","","","",NA,"","","","","",""," NA"
210383277,"EC","coli","",210385948,"",NA,5,2018,NA,NA,"5/9/2018",NA,NA,"USDA-FSIS","Cecal (Dairy)","Cattle","Animal-Cattle-Dairy Cow","=",4,NA,NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",8,"",NA,NA,NA,"=",8,"<=",0.015,"",NA,"=",1,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",2,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",4,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"dfrA5","SRR7360399","","","","","",NA,"","","","dfrA5","",""," NA dfrA5"
210383278,"EC","coli","",210385949,"",NA,5,2018,NA,NA,"5/14/2018",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Beef Cow","=",4,NA,NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"","SRR7458253","","","","","",NA,"","","","","",""," NA"
210383279,"EC","coli","",210385950,"",NA,5,2018,NA,NA,"5/14/2018",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Steer","=",4,NA,NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",2,"",NA,NA,NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"","SRR7360400","","","","","",NA,"","","","","",""," NA"
210383280,"EC","coli","",210385951,"",NA,5,2018,NA,NA,"5/11/2018",NA,NA,"USDA-FSIS","Cecal (Dairy)","Cattle","Animal-Cattle-Dairy Cow","=",4,NA,NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",2,"",NA,NA,NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",8,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"tet(B)","SRR7360393","","","","","",NA,"","","tet(B)","","",""," NA tet(B)"
210383282,"EC","coli","",210385953,"",NA,5,2018,NA,NA,"5/14/2018",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Steer","=",4,NA,NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",2,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",4,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"","SRR7360402","","","","","",NA,"","","","","",""," NA"
210383283,"EC","coli","",210385954,"",NA,5,2018,NA,NA,"5/14/2018",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Steer","<=",1,NA,NA,"<=",1,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",1,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",1,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",4,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"tet(B)","SRR8464764","","","","","",NA,"","","tet(B)","","",""," NA tet(B)"
210383285,"EC","coli","",210385955,"",NA,5,2018,NA,NA,"5/11/2018",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Beef Cow","=",4,NA,NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",8,"",NA,NA,NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"","SRR7359653","","","","","",NA,"","","","","",""," NA"
210383287,"EC","coli","",210385957,"",NA,5,2018,NA,NA,"5/11/2018",NA,NA,"USDA-FSIS","Cecal (Dairy)","Cattle","Animal-Cattle-Dairy Cow","=",4,NA,NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",8,"",NA,NA,NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",8,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"","SRR7360395","","","","","",NA,"","","","","",""," NA"
210383288,"EC","coli","",210385958,"",NA,5,2018,NA,NA,"5/14/2018",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Steer","=",8,NA,NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",8,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",4,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"","SRR7360390","","","","","",NA,"","","","","",""," NA"
