"ID","GENUS","GROWTH","SPECIES","SEROTYPE","ISOLATE_ID","RECEIVED_DATE","PLATE","STATE","Month","Year","MEAT_TYPE","CUTS","SELLBY_DATE","ACQUISITION_DATE","RAISING_CLAIM","COUNTRY_OF_ORIGIN","AGENCY","SOURCE","HOST_SPECIES","SOURCE_SPECIES_INFO","BRAND","BRAND_NAME","ESTABLISHMENT_NUMBER","AMC_Sign","AMC","AMI_Sign","AMI","AMP_Sign","AMP","APR_Sign","APR","ATM_Sign","ATM","AXO_Sign","AXO","AZI_Sign","AZI","BAC_Sign","BAC","CAZ_Sign","CAZ","CEP_Sign","CEP","CHL_Sign","CHL","CIP_Sign","CIP","CLI_Sign","CLI","COT_Sign","COT","CTX_Sign","CTX","DAP_Sign","DAP","DOX_Sign","DOX","ERY_Sign","ERY","FEP_Sign","FEP","FFN_Sign","FFN","FIS_Sign","FIS","FOX_Sign","FOX","GEN_Sign","GEN","IMI_Sign","IMI","KAN_Sign","KAN","LIN_Sign","LIN","LZD_Sign","LZD","MER_Sign","MER","NAL_Sign","NAL","NIT_Sign","NIT","PEN_Sign","PEN","PTZ_Sign","PTZ","QDA_Sign","QDA","SMX_Sign","SMX","STR_Sign","Str","TEL_Sign","TEL","TET_Sign","TET","TGC_Sign","TGC","TIO_Sign","TIO","TYL_Sign","TYL","VAN_Sign","VAN","GENOTYPE","SRA_ACCESSION_NUMBER","BIOSAMPLE_ID","Aminoglycoside_Resist_Genes","Beta_lactam_Resist_Genes","Glycopeptide_Resist_Genes","Macrolide_Resist_Genes","QAC_Resist_Genes","Quinolone_Resist_Genes","Sulfonamide_Resist_Genes","Tetracycline_Resist_Genes","Trimethoprim_Resist_Genes","Phenicol_Resist_Genes","Other_Classes_Resist_Genes","CORRECTED_GENOTYPE"
"18CO12GB10","EC","YES","coli","","18CO12GB10","2/5/2019","CMV4AGNF","CO",12,2018,"GB","Ground beef","12/14/2018","12/14/2018","NO ANTIBIOTICS EVER+NO ADDED HORMONES OR STEROIDS","","FDA","Retail Ground Beef","Cattle","GB-GROUND","YB","SIMPLE TRUTH","NONE","=",4,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",8,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",4,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR9852844","SAMN12359613","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"18GA02GB04","EC","YES","coli","","18GA02GB04","8/28/2018","CMV4AGNF","GA",2,2018,"GB","Ground beef","2/12/2018","2/11/2018","NO ANTIBIOTICS EVER","US","FDA","Retail Ground Beef","Cattle","GB-GROUND","MU","GREENWISE","NONE","=",4,"",NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",8,"",NA,"",NA,"",NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",4,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR9002404","SAMN11372916","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"18GA02GB10","EC","YES","coli","","18GA02GB10","8/28/2018","CMV4AGNF","GA",2,2018,"GB","Ground beef","3/28/2018","2/25/2018","ORGANIC+NO ANTIBIOTICS EVER","US","FDA","Retail Ground Beef","Cattle","GB-GROUND","ADT","MARKETSIDE BUTCHER","46841","=",8,"",NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",4,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR9002403","SAMN11372917","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"18GA03GB02","EC","YES","coli","","18GA03GB02","8/28/2018","CMV4AGNF","GA",3,2018,"GB","Ground beef","3/12/2018","3/11/2018","NO ANTIBIOTICS EVER","US","FDA","Retail Ground Beef","Cattle","GB-GROUND","MU","GREENWISE","NONE","=",8,"",NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",2,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",4,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR9996292","SAMN12587162","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"18GA03GB06","EC","YES","coli","","18GA03GB06","8/28/2018","CMV4AGNF","GA",3,2018,"GB","Ground beef","3/27/2018","3/25/2018","NONE","US","FDA","Retail Ground Beef","Cattle","GB-GROUND","ED","PUBLIX","NONE","=",4,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",16,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",1,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mcr-9 mdf(A)","SRR9002289","SAMN11372952","","","","mdf(A)","","","","","","","mcr-9"," mdf(A) NA mcr-9"
"18GA04GB10","EC","YES","coli","","18GA04GB10","8/28/2018","CMV4AGNF","GA",4,2018,"GB","Ground beef","4/24/2018","4/22/2018","ANTIBIOTIC FREE","US","FDA","Retail Ground Beef","Cattle","GB-GROUND","UM","SPROUTS","NONE","<=",1,"",NA,"<=",1,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"mdf(A) tet(B)","SRR9984675","SAMN12359662","","","","mdf(A)","","","","tet(B)","","",NA," mdf(A) tet(B) NA"
"18GA06GB10","EC","YES","coli","","18GA06GB10","8/28/2018","CMV4AGNF","GA",6,2018,"GB","Ground beef","6/18/2018","6/16/2018","NONE","US","FDA","Retail Ground Beef","Cattle","GB-GROUND","FY","WAYFIELD","NONE","=",4,"",NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,">",256,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,">",64,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"aph(3``)-Ib aph(6)-Id mdf(A) sul2 tet(B)","SRR9984903","SAMN12359735","aph(3``)-Ib  aph(6)-Id","","","mdf(A)","","","sul2","tet(B)","","",NA,"aph(3``)-Ib  aph(6)-Id mdf(A) sul2 tet(B) NA"
"18GA08GB08","EC","YES","coli","","18GA08GB08","9/4/2018","CMV4AGNF","GA",8,2018,"GB","Ground beef","8/21/2018","8/19/2018","NONE","US","FDA","Retail Ground Beef","Cattle","GB-GROUND","CZ","KROGER","244G","=",4,"",NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",16,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR9984536","SAMN12359847","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"18GA12GB04","EC","YES","coli","","18GA12GB04","1/30/2019","CMV4AGNF","GA",12,2018,"GB","Ground beef","12/28/2018","12/27/2018","NONE","USA","FDA","Retail Ground Beef","Cattle","GB-GROUND","ED","PUBLIX","NONE","=",4,"",NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",4,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR9852786","SAMN12359598","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"18IA02GB04","EC","YES","coli","","18IA02GB04","8/28/2018","CMV4AGNF","IA",2,2018,"GB","Ground beef","2/19/2018","2/16/2018","NONE","","FDA","Retail Ground Beef","Cattle","GB-GROUND","ADZ","FAREWAY","NONE","=",4,"",NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR9002390","SAMN11372900","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"18IA02GB10","EC","YES","coli","","18IA02GB10","8/28/2018","CMV4AGNF","IA",2,2018,"GB","Ground beef","3/3/2018","2/21/2018","NONE","","FDA","Retail Ground Beef","Cattle","GB-GROUND","WM","HY-VEE","562M","=",4,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",2,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR9002393","SAMN11372901","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"18IA04GB02","EC","YES","coli","","18IA04GB02","8/28/2018","CMV4AGNF","IA",4,2018,"GB","Ground beef","4/14/2018","4/6/2018","NONE","","FDA","Retail Ground Beef","Cattle","GB-GROUND","WM","HY-VEE","562M","=",4,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",2,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",8,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",1,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR9984587","SAMN12359638","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"18IA05GB08","EC","YES","coli","","18IA05GB08","8/28/2018","CMV4AGNF","IA",5,2018,"GB","Ground Beef","6/1/2018","5/11/2018","NONE","","FDA","Retail Ground Beef","Cattle","GB-GROUND","YS","SIMPLY NATURE","46841","=",2,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",8,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",1,"",NA,"",NA,"",NA,"",NA,"",NA,"=",16,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR9984767","SAMN12359765","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"18IA06GB06","EC","YES","coli","","18IA06GB06","8/28/2018","CMV4AGNF","IA",6,2018,"GB","Ground Beef","7/1/2018","6/22/2018","NONE","","FDA","Retail Ground Beef","Cattle","GB-GROUND","WM","HYVEE","562M","=",4,"",NA,"<=",1,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",2,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",1,"",NA,"",NA,"",NA,"",NA,"",NA,"=",16,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR9984771","SAMN12359769","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"18IA07GB02","EC","YES","coli","","18IA07GB02","8/28/2018","CMV4AGNF","IA",7,2018,"GB","Ground Beef","7/15/2018","7/6/2018","NONE","","FDA","Retail Ground Beef","Cattle","GB-GROUND","WM","HY VEE","562M","=",8,"",NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",8,"",NA,"",NA,"",NA,"=",8,"=",0.03,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",16,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",4,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR9984700","SAMN12359788","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"18IA07GB08","EC","YES","coli","","18IA07GB08","8/28/2018","CMV4AGNF","IA",7,2018,"GB","Ground Beef","7/31/2018","7/20/2018","NONE","","FDA","Retail Ground Beef","Cattle","GB-GROUND","OX","ALL NATURAL","85M","=",2,"",NA,"<=",1,NA,NA,"",NA,"<=",0.25,"=",8,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",2,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",1,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR9984699","SAMN12359789","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"18IA08GB08","EC","YES","coli","","18IA08GB08","3/30/2020","CMV4AGNF","IA",8,2018,"GB","Ground Beef","8/29/2018","8/24/2018","NONE","","FDA","Retail Ground Beef","Cattle","GB-GROUND","IR","WALMART","EST. 85M","=",4,"",NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",16,"=",2,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"fosA7 mdf(A)","SRR9984682","SAMN12359900","","","","mdf(A)","","","","","","","fosA7"," mdf(A) NA fosA7"
"18IA09GB04","EC","YES","coli","","18IA09GB04","3/30/2020","CMV4AGNF","IA",9,2018,"GB","Ground Beef","9/12/2018","9/7/2018","NONE","USA","FDA","Retail Ground Beef","Cattle","GB-GROUND","NG","ALDI","NONE","=",2,"",NA,"<=",1,NA,NA,"",NA,"<=",0.25,"=",8,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",2,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR9984798","SAMN12359904","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"18IA10GB08","EC","YES","coli","","18IA10GB08","11/1/2018","CMV4AGNF","IA",10,2018,"GB","Ground Beef","10/21/2018","10/19/2018","NONE","USA","FDA","Retail Ground Beef","Cattle","GB-GROUND","WM","HYVEE","N/A","=",4,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",8,"",NA,"",NA,"",NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",2,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",16,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR9984539","SAMN12359953","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"18IA12GB02","EC","YES","coli","","18IA12GB02","1/30/2019","CMV4AGNF","IA",12,2018,"GB","Ground beef","12/3/2018","12/1/2018","NONE","USA","FDA","Retail Ground Beef","Cattle","GB-GROUND","ADZ","FAREWAY","N/A","=",2,"",NA,"<=",1,NA,NA,"",NA,"<=",0.25,"=",8,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,">",256,"=",2,"=",4,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,">",64,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"aph(3`)-IIa aph(3``)-Ib aph(6)-Ic aph(6)-Id mdf(A) sul1 tet(C)","SRR9852811","SAMN12359594","aph(3``)-Ib  aph(3`)-IIa  aph(6)-Ic  aph(6)-Id","","","mdf(A)","","","sul1","tet(C)","","",NA,"aph(3``)-Ib  aph(3`)-IIa aph(6)-Ic aph(6)-Id mdf(A) sul1 tet(C) NA"
"18KS01GB02","EC","YES","coli","","18KS01GB02","4/13/2020","CMV4AGNF","KS",1,2018,"GB","Ground beef","1/25/2018","1/14/2018","ANTIBIOTIC FREE","domestic","FDA","Retail Ground Beef","Cattle","Ground Beef","YC","","2444","=",4,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",2,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR9002344","SAMN11372873","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"18KS03GB02","EC","YES","coli","","18KS03GB02","8/28/2018","CMV4AGNF","KS",3,2018,"GB","Ground beef","3/10/2018","3/4/2018","NO ANTIBIOTICS EVER","","FDA","Retail Ground Beef","Cattle","GB-GROUND","YK","SIMPLE TRUTH","4215","=",4,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",8,"",NA,"",NA,"",NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR9984599","SAMN12359647","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"18KS03GB08","EC","YES","coli","","18KS03GB08","8/28/2018","CMV4AGNF","KS",3,2018,"GB","Ground beef","4/3/2018","3/18/2018","NONE","","FDA","Retail Ground Beef","Cattle","GB-GROUND","NONE","NONE","245C","=",4,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR9984927","SAMN12359648","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"18KS05GB02","EC","YES","coli","","18KS05GB02","8/28/2018","CMV4AGNF","KS",5,2018,"GB","Ground beef","5/7/2018","5/1/2018","NONE","","FDA","Retail Ground Beef","Cattle","GB-GROUND","RX","CARNE MOLIDA DE RES DE PALETA","86F","=",4,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",2,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",4,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR9984731","SAMN12359685","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"18KS05GB08","EC","YES","coli","","18KS05GB08","8/28/2018","CMV4AGNF","KS",5,2018,"GB","Ground beef","5/13/2018","5/7/2018","NONE","","FDA","Retail Ground Beef","Cattle","GB-GROUND","NONE","NONE","24DC","=",4,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",4,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"fosA7 mdf(A)","SRR9984734","SAMN12359686","","","","mdf(A)","","","","","","","fosA7"," mdf(A) NA fosA7"
"18KS06GB04","EC","YES","coli","","18KS06GB04","8/28/2018","CMV4AGNF","KS",6,2018,"GB","Ground beef","7/4/2018","6/18/2018","ORGANIC+NO ANTIBIOTICS EVER","","FDA","Retail Ground Beef","Cattle","GB-GROUND","ADT","MARKETSIDE BUTCHER","965","=",4,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",1,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",4,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR9996284","SAMN12587170","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"18KS07GB06","EC","YES","coli","","18KS07GB06","8/28/2018","CMV4AGNF","KS",7,2018,"GB","Ground beef","7/24/2018","7/23/2018","NONE","","FDA","Retail Ground Beef","Cattle","GB-GROUND","NONE","NONE","NONE","=",4,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",2,"=",2,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR9984649","SAMN12359810","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"18KS08GB08","EC","YES","coli","","18KS08GB08","10/4/2018","CMV4AGNF","KS",8,2018,"GB","Ground beef","8/19/2018","8/13/2018","NONE","","FDA","Retail Ground Beef","Cattle","GB-GROUND","NONE","NONE","NONE","=",4,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"mdf(A) tet(B)","SRR9984727","SAMN12359877","","","","mdf(A)","","","","tet(B)","","",NA," mdf(A) tet(B) NA"
"18KS09GB04","EC","YES","coli","","18KS09GB04","10/4/2018","CMV4AGNF","KS",9,2018,"GB","Ground beef","9/11/2018","9/10/2018","NONE","","FDA","Retail Ground Beef","Cattle","GB-GROUND","NONE","NONE","NONE","=",2,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",2,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",16,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"ant(3``)-Ia mdf(A) tet(A) tet(S/M)","SRR9984625","SAMN12359883","ant(3``)-Ia","","","mdf(A)","","","","tet(A)  tet(S/M)","","",NA,"ant(3``)-Ia  mdf(A) tet(A) tet(S/M) NA"
"18KS09GB08","EC","YES","coli","","18KS09GB08","10/4/2018","CMV4AGNF","KS",9,2018,"GB","Ground beef","10/6/2018","9/17/2018","NONE","","FDA","Retail Ground Beef","Cattle","GB-GROUND","SW","TRADER JOE'S","1940","=",4,"",NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",8,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",16,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR9984939","SAMN12359884","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"18KS10GB02","EC","YES","coli","","18KS10GB02","1/31/2019","CMV4AGNF","KS",10,2018,"GB","Ground beef","10/16/2018","10/8/2018","NONE","","FDA","Retail Ground Beef","Cattle","GB-GROUND","NONE","NONE","18076","=",2,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",2,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",1,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR9984521","SAMN12360042","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
