"ID","Year","LINCOSAMIDE","PHENICOL","PLEUROMUTILIN","AMINOGLYCOSIDE","BETA-LACTAM","FOLATE-PATHWAY-INHIBITOR","MACROLIDE","QUINOLONE","TETRACYCLINE"
"PA16802PPY40102",2021,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY40103",2021,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY40112",2021,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY40114",2021,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY40118",2021,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY40120",2021,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY40121",2021,NA,NA,NA,0,1,0,NA,NA,NA
"PA16802PPY40123",2021,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY40125",2021,NA,NA,NA,0,1,0,NA,NA,NA
"PA16802PPY50002",2022,NA,NA,NA,1,1,0,NA,NA,NA
"PA16802PPY50008",2022,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY50009",2022,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY50010",2022,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY50014",2022,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY50017",2022,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY50019",2022,NA,NA,NA,0,1,0,NA,NA,NA
"PA16802PPY50022",2022,NA,NA,NA,1,1,0,NA,NA,NA
"PA16802PPY50023",2022,NA,NA,NA,0,1,0,NA,NA,NA
"PA16802PPY50025",2022,NA,NA,NA,1,1,0,NA,NA,NA
"PA16802PPY50028",2022,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY50029",2022,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY50031",2022,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY50032",2022,NA,NA,NA,0,1,0,NA,NA,NA
"PA16802PPY50033",2022,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY50036",2022,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY50039",2022,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY50041",2022,NA,NA,NA,0,1,0,NA,NA,NA
"PA16802PPY50045",2022,NA,NA,NA,0,1,0,NA,NA,NA
"PA16802PPY50047",2022,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY50048",2022,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY50051",2022,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY50052",2022,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY50053",2022,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY50055",2022,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY50056",2022,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY50058",2022,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY50067",2022,NA,NA,NA,1,0,0,NA,NA,NA
"PA16802PPY50069",2022,NA,NA,NA,0,1,0,NA,NA,NA
"PA16802PPY50070",2022,NA,NA,NA,1,1,0,NA,NA,NA
"PA16802PPY50073",2022,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY50074",2022,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY50076",2022,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY50077",2022,NA,NA,NA,0,0,0,NA,NA,NA
"PA16802PPY50085",2022,NA,NA,NA,0,1,0,NA,NA,NA
"PA16802PPY50098",2022,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY10001",2018,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY10003",2018,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY10004",2018,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY10005",2018,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY10006",2018,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY10007",2018,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY10008",2018,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY10009",2018,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY10010",2018,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY10012",2018,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY10013",2018,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY10016",2018,NA,NA,NA,0,1,0,NA,NA,NA
"PA17110PPY10017",2018,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY10018",2018,NA,NA,NA,0,1,0,NA,NA,NA
"PA17110PPY10019",2018,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY10024",2018,NA,NA,NA,1,1,0,NA,NA,NA
"PA17110PPY10025",2018,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY10026",2018,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY10027",2018,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY10028",2018,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY10030",2018,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY10031",2018,NA,NA,NA,0,1,0,NA,NA,NA
"PA17110PPY10032",2018,NA,NA,NA,0,1,0,NA,NA,NA
"PA17110PPY10033",2018,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY10034",2018,NA,NA,NA,0,1,0,NA,NA,NA
"PA17110PPY10036",2018,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY10041",2018,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY10042",2018,NA,NA,NA,1,1,0,NA,NA,NA
"PA17110PPY10043",2018,NA,NA,NA,0,1,0,NA,NA,NA
"PA17110PPY10044",2018,NA,NA,NA,0,1,0,NA,NA,NA
"PA17110PPY10045",2018,NA,NA,NA,0,1,0,NA,NA,NA
"PA17110PPY10047",2018,NA,NA,NA,0,1,0,NA,NA,NA
"PA17110PPY10049",2018,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY10050",2018,NA,NA,NA,0,1,0,NA,NA,NA
"PA17110PPY10058",2018,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY20001",2019,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY20002",2019,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY20003",2019,NA,NA,NA,0,0,0,NA,NA,0
"PA17110PPY20004",2019,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY20005",2019,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY20006",2019,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY20007",2019,NA,NA,NA,0,1,0,NA,NA,NA
"PA17110PPY20008",2019,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY20014",2019,NA,NA,NA,0,1,0,NA,NA,NA
"PA17110PPY20015",2019,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY20016",2019,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY20020",2019,NA,NA,NA,0,1,0,NA,NA,NA
"PA17110PPY20022",2019,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY20023",2019,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY20025",2019,NA,NA,NA,0,1,0,NA,NA,NA
"PA17110PPY20026",2019,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY20027",2019,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY20032",2019,NA,NA,NA,1,0,0,NA,NA,NA
"PA17110PPY20033",2019,NA,NA,NA,0,1,0,NA,NA,NA
"PA17110PPY20034",2019,NA,NA,NA,0,1,0,NA,NA,NA
"PA17110PPY20036",2019,NA,NA,NA,1,0,0,NA,NA,NA
"PA17110PPY20041",2019,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY20042",2019,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY20043",2019,NA,NA,NA,0,1,0,NA,NA,NA
"PA17110PPY20044",2019,NA,NA,NA,0,1,0,NA,NA,NA
"PA17110PPY20045",2019,NA,NA,NA,1,0,0,NA,NA,NA
"PA17110PPY20047",2019,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY20048",2019,NA,NA,NA,0,1,0,NA,NA,NA
"PA17110PPY20049",2019,NA,NA,NA,0,1,0,NA,NA,0
"PA17110PPY20052",2019,NA,NA,NA,1,1,0,NA,NA,NA
"PA17110PPY20053",2019,NA,NA,NA,0,1,0,NA,NA,NA
"PA17110PPY20054",2019,NA,NA,NA,1,1,0,NA,NA,NA
"PA17110PPY20056",2019,NA,NA,NA,0,0,0,NA,NA,0
"PA17110PPY20057",2019,NA,NA,NA,0,0,0,NA,NA,0
"PA17110PPY30001",2020,NA,NA,NA,0,1,0,NA,NA,NA
"PA17110PPY30002",2020,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY30003",2020,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY30004",2020,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY30005",2020,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY30006",2020,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY30007",2020,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY30008",2020,NA,NA,NA,0,1,0,NA,NA,NA
"PA17110PPY30010",2020,NA,NA,NA,0,0,0,NA,NA,0
"PA17110PPY30011",2020,NA,NA,NA,0,1,0,NA,NA,0
"PA17110PPY30015",2020,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY30016",2020,NA,NA,NA,0,1,0,NA,NA,NA
"PA17110PPY30017",2020,NA,NA,NA,0,1,0,NA,NA,NA
"PA17110PPY30020",2020,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY30021",2020,NA,NA,NA,0,1,0,NA,NA,NA
"PA17110PPY30022",2020,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY30023",2020,NA,NA,NA,0,1,0,NA,NA,NA
"PA17110PPY30027",2020,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY30029",2020,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY30032",2020,NA,NA,NA,0,1,0,NA,NA,0
"PA17110PPY30033",2020,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY30034",2020,NA,NA,NA,0,1,0,NA,NA,NA
"PA17110PPY30035",2020,NA,NA,NA,0,1,0,NA,NA,NA
"PA17110PPY30038",2020,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY30039",2020,NA,NA,NA,1,1,0,NA,NA,NA
"PA17110PPY30040",2020,NA,NA,NA,0,1,0,NA,NA,NA
"PA17110PPY30043",2020,NA,NA,NA,1,1,0,NA,NA,NA
"PA17110PPY40001",2021,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY40002",2021,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY40008",2021,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY40013",2021,NA,NA,NA,1,1,0,NA,NA,NA
"PA17110PPY40014",2021,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY40015",2021,NA,NA,NA,0,1,0,NA,NA,NA
"PA17110PPY40016",2021,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY40017",2021,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY40018",2021,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY40019",2021,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY40024",2021,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY40025",2021,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY40026",2021,NA,NA,NA,0,1,0,NA,NA,NA
"PA17110PPY40027",2021,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY40028",2021,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY40038",2021,NA,NA,NA,0,1,0,NA,NA,NA
"PA17110PPY40039",2021,NA,NA,NA,0,1,0,NA,NA,NA
"PA17110PPY40042",2021,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY40043",2021,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY40044",2021,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY40045",2021,NA,NA,NA,1,1,0,NA,NA,NA
"PA17110PPY40046",2021,NA,NA,NA,0,1,0,NA,NA,NA
"PA17110PPY40048",2021,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY40049",2021,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY40050",2021,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY40051",2021,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY50001",2022,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY50010",2022,NA,NA,NA,0,1,0,NA,NA,NA
"PA17110PPY50011",2022,NA,NA,NA,0,1,0,NA,NA,NA
"PA17110PPY50012",2022,NA,NA,NA,1,1,0,NA,NA,NA
"PA17110PPY50013",2022,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY50014",2022,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY50021",2022,NA,NA,NA,0,0,0,NA,NA,0
"PA17110PPY50024",2022,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY50025",2022,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY50031",2022,NA,NA,NA,0,1,0,NA,NA,0
"PA17110PPY50036",2022,NA,NA,NA,1,1,0,NA,NA,NA
"PA17110PPY50038",2022,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY50039",2022,NA,NA,NA,0,1,0,NA,NA,NA
"PA17110PPY50040",2022,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY50042",2022,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY50045",2022,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY50047",2022,NA,NA,NA,0,0,0,NA,NA,0
"PA17110PPY50049",2022,NA,NA,NA,0,1,0,NA,NA,NA
"PA17110PPY50050",2022,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY50052",2022,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY50055",2022,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY50060",2022,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY50063",2022,NA,NA,NA,0,1,0,NA,NA,NA
"PA17110PPY50066",2022,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY50067",2022,NA,NA,NA,0,1,0,NA,NA,NA
"PA17110PPY50072",2022,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY50075",2022,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY50077",2022,NA,NA,NA,0,0,0,NA,NA,0
"PA17110PPY50079",2022,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY50081",2022,NA,NA,NA,0,1,0,NA,NA,NA
"PA17110PPY50082",2022,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY50086",2022,NA,NA,NA,0,1,0,NA,NA,NA
"PA17110PPY50087",2022,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY50088",2022,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY50089",2022,NA,NA,NA,0,0,0,NA,NA,0
"PA17110PPY50091",2022,NA,NA,NA,0,0,0,NA,NA,0
"PA17110PPY50092",2022,NA,NA,NA,0,0,0,NA,NA,0
"PA17110PPY50098",2022,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY50104",2022,NA,NA,NA,0,0,0,NA,NA,0
"PA17110PPY50106",2022,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY50108",2022,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY50110",2022,NA,NA,NA,0,1,0,NA,NA,NA
"PA17110PPY50111",2022,NA,NA,NA,0,1,0,NA,NA,NA
"PA17110PPY50118",2022,NA,NA,NA,0,0,0,NA,NA,0
"PA17110PPY50122",2022,NA,NA,NA,0,1,0,NA,NA,NA
"PA17110PPY50127",2022,NA,NA,NA,0,0,0,NA,NA,0
"PA17110PPY50138",2022,NA,NA,NA,0,0,0,NA,NA,NA
"PA17110PPY50141",2022,NA,NA,NA,0,1,0,NA,NA,NA
"PA19348PPY10031",2018,NA,NA,NA,0,0,0,NA,NA,NA
"PA19348PPY40036",2021,NA,NA,NA,1,1,0,NA,NA,0
"PA19348PPY40049",2021,NA,NA,NA,0,0,0,NA,NA,0
"PA19348PPY40069",2021,NA,NA,NA,0,1,0,NA,NA,0
"SD57007PPY10042",2018,NA,NA,NA,0,0,0,NA,NA,0
"SD57007PPY10043",2018,NA,NA,NA,1,1,0,NA,NA,0
"SD57007PPY10044",2018,NA,NA,NA,0,0,0,NA,NA,0
"SD57007PPY10045",2018,NA,NA,NA,0,0,0,NA,NA,0
"SD57007PPY10046",2018,NA,NA,NA,0,0,0,NA,NA,0
"SD57007PPY10047",2018,NA,NA,NA,0,0,0,NA,NA,0
"SD57007PPY10048",2018,NA,NA,NA,0,0,0,NA,NA,0
"SD57007PPY10049",2018,NA,NA,NA,0,0,0,NA,NA,0
"SD57007PPY10050",2018,NA,NA,NA,0,0,0,NA,NA,0
"SD57007PPY10051",2018,NA,NA,NA,0,0,0,NA,NA,0
"SD57007PPY10052",2018,NA,NA,NA,0,0,0,NA,NA,0
"SD57007PPY10053",2018,NA,NA,NA,1,1,0,NA,NA,0
"SD57007PPY10054",2018,NA,NA,NA,0,0,0,NA,NA,0
"SD57007PPY10055",2018,NA,NA,NA,1,1,0,NA,NA,0
"SD57007PPY10056",2018,NA,NA,NA,0,0,0,NA,NA,0
"SD57007PPY10057",2018,NA,NA,NA,0,0,0,NA,NA,0
"SD57007PPY10058",2018,NA,NA,NA,1,1,0,NA,NA,0
"SD57007PPY10059",2018,NA,NA,NA,0,0,0,NA,NA,0
"SD57007PPY10060",2018,NA,NA,NA,0,0,0,NA,NA,0
"SD57007PPY10061",2018,NA,NA,NA,0,0,0,NA,NA,0
"SD57007PPY10202",2018,NA,NA,NA,0,1,0,NA,NA,0
"SD57007PPY10221",2018,NA,NA,NA,0,0,0,NA,NA,0
"SD57007PPY10238",2018,NA,NA,NA,0,0,0,NA,NA,0
"SD57007PPY10239",2018,NA,NA,NA,1,0,0,NA,NA,0
"SD57007PPY20066",2019,NA,NA,NA,0,1,0,NA,NA,0
"SD57007PPY20067",2019,NA,NA,NA,1,0,0,NA,NA,0
"SD57007PPY20068",2019,NA,NA,NA,0,0,0,NA,NA,0
"SD57007PPY20069",2019,NA,NA,NA,0,0,0,NA,NA,0
"SD57007PPY20070",2019,NA,NA,NA,0,1,0,NA,NA,0
"SD57007PPY20071",2019,NA,NA,NA,0,0,0,NA,NA,0
"SD57007PPY20072",2019,NA,NA,NA,0,0,0,NA,NA,0
"SD57007PPY20073",2019,NA,NA,NA,0,1,0,NA,NA,0
"SD57007PPY20074",2019,NA,NA,NA,0,0,0,NA,NA,0
"SD57007PPY20075",2019,NA,NA,NA,0,0,0,NA,NA,0
"SD57007PPY20076",2019,NA,NA,NA,0,0,0,NA,NA,0
"SD57007PPY20077",2019,NA,NA,NA,0,0,0,NA,NA,0
"SD57007PPY20078",2019,NA,NA,NA,0,0,0,NA,NA,0
"SD57007PPY20079",2019,NA,NA,NA,1,0,0,NA,NA,0
"SD57007PPY20080",2019,NA,NA,NA,0,0,0,NA,NA,0
"SD57007PPY20081",2019,NA,NA,NA,0,0,0,NA,NA,0
"SD57007PPY20082",2019,NA,NA,NA,0,0,0,NA,NA,0
"SD57007PPY20083",2019,NA,NA,NA,0,0,0,NA,NA,0
"SD57007PPY20084",2019,NA,NA,NA,1,0,0,NA,NA,0
"SD57007PPY20085",2019,NA,NA,NA,0,0,0,NA,NA,0
"SD57007PPY20086",2019,NA,NA,NA,0,0,0,NA,NA,0
"SD57007PPY20087",2019,NA,NA,NA,0,0,0,NA,NA,0
"SD57007PPY20088",2019,NA,NA,NA,0,0,0,NA,NA,0
"SD57007PPY20089",2019,NA,NA,NA,0,0,0,NA,NA,0
"SD57007PPY20090",2019,NA,NA,NA,0,1,0,NA,NA,0
"SD57007PPY20091",2019,NA,NA,NA,0,0,0,NA,NA,0
"SD57007PPY20092",2019,NA,NA,NA,0,0,0,NA,NA,0
"SD57007PPY20093",2019,NA,NA,NA,0,0,0,NA,NA,0
"SD57007PPY20094",2019,NA,NA,NA,0,1,0,NA,NA,0
"SD57007PPY20095",2019,NA,NA,NA,0,0,0,NA,NA,0
"SD57007PPY20096",2019,NA,NA,NA,0,0,0,NA,NA,0
"SD57007PPY20097",2019,NA,NA,NA,0,0,0,NA,NA,0
"SD57007PPY20098",2019,NA,NA,NA,0,0,0,NA,NA,0
"SD57007PPY20099",2019,NA,NA,NA,0,0,0,NA,NA,0
"SD57007PPY20100",2019,NA,NA,NA,0,0,0,NA,NA,0
"SD57007PPY30066",2020,NA,NA,NA,0,0,0,NA,NA,0
"SD57007PPY30067",2020,NA,NA,NA,0,0,0,NA,NA,0
"SD57007PPY30068",2020,NA,NA,NA,0,0,0,NA,NA,0
"SD57007PPY30069",2020,NA,NA,NA,0,0,0,NA,NA,0
"SD57007PPY30070",2020,NA,NA,NA,0,0,0,NA,NA,0
"SD57007PPY30071",2020,NA,NA,NA,0,0,0,NA,NA,0
"SD57007PPY30072",2020,NA,NA,NA,0,0,0,NA,NA,0
"SD57007PPY30073",2020,NA,NA,NA,0,0,0,NA,NA,0
"SD57007PPY30074",2020,NA,NA,NA,0,0,0,NA,NA,0
"SD57007PPY30075",2020,NA,NA,NA,0,1,0,NA,NA,0
"SD57007PPY30078",2020,NA,NA,NA,0,1,0,NA,NA,0
"SD57007PPY30079",2020,NA,NA,NA,0,0,0,NA,NA,0
"SD57007PPY40066",2021,NA,NA,NA,1,0,0,NA,NA,0
"SD57007PPY40067",2021,NA,NA,NA,1,1,0,NA,NA,0
"SD57007PPY40068",2021,NA,NA,NA,0,0,0,NA,NA,0
"SD57007PPY40069",2021,NA,NA,NA,0,0,0,NA,NA,0
"SD57007PPY50066",2022,NA,NA,NA,0,1,0,NA,NA,0
"SD57007PPY50067",2022,NA,NA,NA,0,0,0,NA,NA,0
"SD57007PPY50068",2022,NA,NA,NA,0,1,0,NA,NA,0
"SD57007PPY50069",2022,NA,NA,NA,0,0,0,NA,NA,0
"SD57007PPY50070",2022,NA,NA,NA,1,0,0,NA,NA,0
"TN37220PPY30037",2020,NA,NA,NA,0,0,0,NA,NA,NA
"TN37220PPY30056",2020,NA,NA,NA,0,0,0,NA,NA,NA
"TN37220PPY30063",2020,NA,NA,NA,0,0,0,NA,NA,NA
"TN37220PPY30064",2020,NA,NA,NA,0,0,0,NA,NA,NA
"TN37220PPY40017",2021,NA,NA,NA,1,0,0,NA,NA,0
"TN37220PPY40020",2021,NA,NA,NA,0,0,0,NA,NA,NA
"TN37220PPY40021",2021,NA,NA,NA,0,0,0,NA,NA,NA
"TN37220PPY40030",2021,NA,NA,NA,0,0,0,NA,NA,0
"TN37220PPY40031",2021,NA,NA,NA,0,0,0,NA,NA,0
"TN37220PPY40032",2021,NA,NA,NA,0,0,0,NA,NA,0
"TN37220PPY40047",2021,NA,NA,NA,0,0,0,NA,NA,0
"TN37220PPY40048",2021,NA,NA,NA,0,0,0,NA,NA,0
"TN37220PPY40049",2021,NA,NA,NA,0,0,0,NA,NA,0
"TN37220PPY40050",2021,NA,NA,NA,0,0,0,NA,NA,0
"TN37220PPY40051",2021,NA,NA,NA,0,0,0,NA,NA,0
"TN37220PPY40052",2021,NA,NA,NA,0,0,0,NA,NA,0
"TN37220PPY40053",2021,NA,NA,NA,1,1,0,NA,NA,0
"TX77840PPY10779",2018,NA,NA,NA,0,0,0,NA,NA,NA
"TX77840PPY10783",2018,NA,NA,NA,0,0,0,NA,NA,NA
"TX77840PPY10784",2018,NA,NA,NA,0,1,0,NA,NA,NA
"TX77840PPY10785",2018,NA,NA,NA,0,1,0,NA,NA,NA
"TX77840PPY11064",2018,NA,NA,NA,0,0,0,NA,NA,NA
"TX77840PPY11375",2018,NA,NA,NA,0,1,0,NA,NA,NA
"TX77840PPY11379",2018,NA,NA,NA,0,1,0,NA,NA,NA
"TX77840PPY11674",2018,NA,NA,NA,1,1,0,NA,NA,NA
"TX77840PPY12674",2018,NA,NA,NA,0,1,0,NA,NA,0
"TX77840PPY20010",2019,NA,NA,NA,0,0,0,NA,NA,0
"TX77840PPY20050",2019,NA,NA,NA,0,0,0,NA,NA,0
"TX77840PPY20051",2019,NA,NA,NA,0,0,0,NA,NA,0
"TX77840PPY20052",2019,NA,NA,NA,0,0,0,NA,NA,0
"TX77840PPY20053",2019,NA,NA,NA,1,0,0,NA,NA,0
"TX77840PPY30094",2020,NA,NA,NA,0,1,0,NA,NA,0
"TX77840PPY40001",2021,NA,NA,NA,1,0,0,NA,NA,0
"TX77840PPY40066",2021,NA,NA,NA,0,0,0,NA,NA,0
"TX77840PPY40067",2021,NA,NA,NA,0,0,0,NA,NA,0
"TX77840PPY40164",2021,NA,NA,NA,0,0,0,NA,NA,0
"TX77840PPY40230",2021,NA,NA,NA,0,0,0,NA,NA,0
"TX77840PPY40241",2021,NA,NA,NA,0,1,0,NA,NA,0
"TX77845PPY30120",2020,NA,NA,NA,0,0,0,NA,NA,0
"TX77845PPY30121",2020,NA,NA,NA,0,0,0,NA,NA,0
"WA99164PPY10060",2018,NA,NA,NA,0,0,0,NA,NA,NA
"WA99164PPY10094",2019,NA,NA,NA,0,0,0,NA,NA,0
"WA99164PPY20241",2019,NA,NA,NA,0,0,0,NA,NA,0
"WA99164PPY30044",2020,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY10001",2018,NA,NA,NA,1,1,0,NA,NA,NA
"WI53706PPY10002",2018,NA,NA,NA,0,0,0,NA,NA,NA
"WI53706PPY10003",2018,NA,NA,NA,0,1,0,NA,NA,NA
"WI53706PPY10004",2018,NA,NA,NA,0,1,0,NA,NA,NA
"WI53706PPY10007",2018,NA,NA,NA,0,1,0,NA,NA,NA
"WI53706PPY10009",2018,NA,NA,NA,0,0,0,NA,NA,NA
"WI53706PPY10010",2018,NA,NA,NA,0,0,0,NA,NA,NA
"WI53706PPY10011",2018,NA,NA,NA,0,1,0,NA,NA,NA
"WI53706PPY10012",2018,NA,NA,NA,0,0,0,NA,NA,NA
"WI53706PPY10013",2018,NA,NA,NA,0,0,0,NA,NA,NA
"WI53706PPY10014",2018,NA,NA,NA,0,0,0,NA,NA,NA
"WI53706PPY10075",2018,NA,NA,NA,0,1,0,NA,NA,NA
"WI53706PPY10076",2018,NA,NA,NA,0,1,0,NA,NA,NA
"WI53706PPY10078",2018,NA,NA,NA,0,1,0,NA,NA,NA
"WI53706PPY10120",2018,NA,NA,NA,0,0,0,NA,NA,NA
"WI53706PPY10121",2018,NA,NA,NA,0,1,0,NA,NA,NA
"WI53706PPY10144",2018,NA,NA,NA,0,1,0,NA,NA,NA
"WI53706PPY10146",2018,NA,NA,NA,0,1,0,NA,NA,NA
"WI53706PPY10147",2018,NA,NA,NA,0,1,0,NA,NA,NA
"WI53706PPY10148",2018,NA,NA,NA,1,0,0,NA,NA,NA
"WI53706PPY10149",2018,NA,NA,NA,0,1,0,NA,NA,NA
"WI53706PPY10150",2018,NA,NA,NA,0,0,0,NA,NA,NA
"WI53706PPY10151",2018,NA,NA,NA,0,0,0,NA,NA,NA
"WI53706PPY10152",2018,NA,NA,NA,0,0,0,NA,NA,NA
"WI53706PPY10154",2018,NA,NA,NA,0,1,0,NA,NA,NA
